UID          PID    PPID  C STIME TTY          TIME CMD
yeonjoon 1583358    3819  0 15:28 ?        00:00:00 condor_shadow -f 804272.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583366    3819  0 15:28 ?        00:00:00 condor_shadow -f 804385.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583372    3819  0 15:28 ?        00:00:00 condor_shadow -f 804387.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583374    3819  0 15:28 ?        00:00:00 condor_shadow -f 804388.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583378    3819  0 15:28 ?        00:00:00 condor_shadow -f 804389.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583380    3819  0 15:28 ?        00:00:00 condor_shadow -f 804323.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583383    3819  0 15:28 ?        00:00:00 condor_shadow -f 804324.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583385    3819  0 15:28 ?        00:00:00 condor_shadow -f 804390.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583386    3819  0 15:28 ?        00:00:00 condor_shadow -f 804281.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583388    3819  0 15:28 ?        00:00:00 condor_shadow -f 804391.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583394    3819  0 15:28 ?        00:00:00 condor_shadow -f 804282.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583402    3819  0 15:28 ?        00:00:00 condor_shadow -f 804394.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583403    3819  0 15:28 ?        00:00:00 condor_shadow -f 804283.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583410    3819  0 15:28 ?        00:00:00 condor_shadow -f 804396.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583413    3819  0 15:28 ?        00:00:00 condor_shadow -f 804284.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583419    3819  0 15:28 ?        00:00:00 condor_shadow -f 804397.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583422    3819  0 15:28 ?        00:00:00 condor_shadow -f 804285.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583436    3819  0 15:28 ?        00:00:00 condor_shadow -f 804286.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583455    3819  0 15:28 ?        00:00:00 condor_shadow -f 804336.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583460    3819  0 15:28 ?        00:00:00 condor_shadow -f 804287.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583462    3819  0 15:28 ?        00:00:00 condor_shadow -f 804403.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583463    3819  0 15:28 ?        00:00:00 condor_shadow -f 804404.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583465    3819  0 15:28 ?        00:00:00 condor_shadow -f 804338.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583473    3819  0 15:28 ?        00:00:00 condor_shadow -f 804340.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583476    3819  0 15:28 ?        00:00:00 condor_shadow -f 804341.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583499    3819  0 15:28 ?        00:00:00 condor_shadow -f 804289.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583502    3819  0 15:28 ?        00:00:00 condor_shadow -f 804408.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583504    3819  0 15:28 ?        00:00:00 condor_shadow -f 804409.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583511    3819  0 15:28 ?        00:00:00 condor_shadow -f 804344.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583542    3819  0 15:28 ?        00:00:00 condor_shadow -f 804346.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583545    3819  0 15:28 ?        00:00:00 condor_shadow -f 804347.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583547    3819  0 15:28 ?        00:00:00 condor_shadow -f 804412.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583551    3819  0 15:28 ?        00:00:00 condor_shadow -f 804348.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583552    3819  0 15:28 ?        00:00:00 condor_shadow -f 804413.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583553    3819  0 15:28 ?        00:00:00 condor_shadow -f 804414.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583555    3819  0 15:28 ?        00:00:00 condor_shadow -f 804350.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583558    3819  0 15:28 ?        00:00:00 condor_shadow -f 804351.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583559    3819  0 15:28 ?        00:00:00 condor_shadow -f 804416.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583560    3819  0 15:28 ?        00:00:00 condor_shadow -f 804417.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583561    3819  0 15:28 ?        00:00:00 condor_shadow -f 804352.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583562    3819  0 15:28 ?        00:00:00 condor_shadow -f 804353.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583563    3819  0 15:28 ?        00:00:00 condor_shadow -f 804418.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583564    3819  0 15:28 ?        00:00:00 condor_shadow -f 804354.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583565    3819  0 15:28 ?        00:00:00 condor_shadow -f 804355.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583569    3819  0 15:28 ?        00:00:00 condor_shadow -f 804419.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1583570    3819  0 15:28 ?        00:00:00 condor_shadow -f 804420.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584224    3819  0 15:28 ?        00:00:00 condor_shadow -f 804427.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584231    3819  0 15:28 ?        00:00:00 condor_shadow -f 804434.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584234    3819  0 15:28 ?        00:00:00 condor_shadow -f 804436.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584236    3819  0 15:28 ?        00:00:00 condor_shadow -f 804437.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584239    3819  0 15:28 ?        00:00:00 condor_shadow -f 804438.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584242    3819  0 15:28 ?        00:00:00 condor_shadow -f 804439.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584243    3819  0 15:28 ?        00:00:00 condor_shadow -f 804440.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584244    3819  0 15:28 ?        00:00:00 condor_shadow -f 804441.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584247    3819  0 15:28 ?        00:00:00 condor_shadow -f 804442.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584248    3819  0 15:28 ?        00:00:00 condor_shadow -f 804443.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584249    3819  0 15:28 ?        00:00:00 condor_shadow -f 804444.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584251    3819  0 15:28 ?        00:00:00 condor_shadow -f 804445.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584252    3819  0 15:28 ?        00:00:00 condor_shadow -f 804446.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584254    3819  0 15:28 ?        00:00:00 condor_shadow -f 804447.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584258    3819  0 15:28 ?        00:00:00 condor_shadow -f 804449.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584263    3819  0 15:28 ?        00:00:00 condor_shadow -f 804450.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584269    3819  0 15:28 ?        00:00:00 condor_shadow -f 804452.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584273    3819  0 15:28 ?        00:00:00 condor_shadow -f 804453.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584282    3819  0 15:28 ?        00:00:00 condor_shadow -f 804455.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584286    3819  0 15:28 ?        00:00:00 condor_shadow -f 804456.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584290    3819  0 15:28 ?        00:00:00 condor_shadow -f 804457.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584294    3819  0 15:28 ?        00:00:00 condor_shadow -f 804458.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584297    3819  0 15:28 ?        00:00:00 condor_shadow -f 804459.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584301    3819  0 15:28 ?        00:00:00 condor_shadow -f 804461.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584303    3819  0 15:28 ?        00:00:00 condor_shadow -f 804462.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
yeonjoon 1584307    3819  0 15:28 ?        00:00:00 condor_shadow -f 804463.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
